audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.18829870223999023,can you show me the control bar for playing music
/workspace/data/synthesized_audio/Q203.wav,0.09080100059509277,how do i set clear dialogue
/workspace/data/synthesized_audio/Q429.wav,0.10587263107299805,why should you read the safety instructions before using the t ve
/workspace/data/synthesized_audio/Q267.wav,0.12098026275634766,how can i rent or buy a movi or tivi sho in gogul tivie app
/workspace/data/synthesized_audio/Q019.wav,0.19842314720153809,how to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,0.09038758277893066,how do i select a sound style
/workspace/data/synthesized_audio/Q011.wav,0.10766839981079102,what dimensions should i consider when buying the wall mount
/workspace/data/synthesized_audio/Q153.wav,0.11450028419494629,how can i view photos stored on digital photo camera
/workspace/data/synthesized_audio/Q385.wav,0.0833733081817627,what are the sound specks
/workspace/data/synthesized_audio/Q106.wav,0.09549236297607422,what can you tell me about in ten o'pot
/workspace/data/synthesized_audio/Q372.wav,0.08453655242919922,how do i open net flix
/workspace/data/synthesized_audio/Q166.wav,0.09687399864196777,how do i start the innernut browser
/workspace/data/synthesized_audio/Q255.wav,0.1159505844116211,how to set up philip's wireless home speakers with ambelite
/workspace/data/synthesized_audio/Q178.wav,0.10314202308654785,how do i set dark details gama
/workspace/data/synthesized_audio/Q047.wav,0.10756087303161621,how can i switch the t v on
/workspace/data/synthesized_audio/Q152.wav,0.1755225658416748,how can i have more information in watching or playing content from a u s b storage device
/workspace/data/synthesized_audio/Q029.wav,0.11901712417602539,how to open direct selection of options
/workspace/data/synthesized_audio/Q010.wav,0.12959718704223633,how to find assembly instructions of the t v stand
/workspace/data/synthesized_audio/Q114.wav,0.1658926010131836,how can i operate h d am c ce compatible devices with t v remote control
/workspace/data/synthesized_audio/Q181.wav,0.09055566787719727,how to set up each de ar tone mapping
/workspace/data/synthesized_audio/Q036.wav,0.08310270309448242,how to insert digtal subchannels
/workspace/data/synthesized_audio/Q099.wav,0.08833861351013184,how can i open the t v guide
/workspace/data/synthesized_audio/Q309.wav,0.08387899398803711,how can i check how much storage is being used
/workspace/data/synthesized_audio/Q032.wav,0.09052300453186035,how do he use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,0.09406542778015137,what can i do if the stand by light keeps blinking
/workspace/data/synthesized_audio/Q286.wav,0.08721733093261719,how can i turn on text to speech
/workspace/data/synthesized_audio/Q052.wav,0.2850174903869629,how can i open the basic menu without the remote control
/workspace/data/synthesized_audio/Q008.wav,0.22140073776245117,how do i open the hom screen and open an item
/workspace/data/synthesized_audio/Q306.wav,0.09387683868408203,how can i use the twenty four hour for that
/workspace/data/synthesized_audio/Q390.wav,0.12000012397766113,how can i use more help functions to diagnose issues and get more information about the te ve
/workspace/data/synthesized_audio/Q205.wav,0.12368917465209961,how do i set up custom a i equalizer
/workspace/data/synthesized_audio/Q196.wav,0.09988045692443848,how to set up motion blur reduction
/workspace/data/synthesized_audio/Q257.wav,0.15715289115905762,how do i set up my phillips wireless homeespeakers to work with ambelite
/workspace/data/synthesized_audio/Q077.wav,0.11206746101379395,how can i set the content reading
/workspace/data/synthesized_audio/Q413.wav,0.1702725887298584,what can i do if h d m i  r c is not working properly
/workspace/data/synthesized_audio/Q334.wav,0.13306879997253418,how can i view the blue tooth registered device information
/workspace/data/synthesized_audio/Q230.wav,0.09937310218811035,how do i set up audio output
/workspace/data/synthesized_audio/Q023.wav,0.11792135238647461,how do i open the channel list while watching tie vie
/workspace/data/synthesized_audio/Q351.wav,0.1119234561920166,how can i open the photo folder
/workspace/data/synthesized_audio/Q445.wav,0.11315774917602539,what is a m d frecinc premium
/workspace/data/synthesized_audio/Q359.wav,0.1189577579498291,what can you tell me about browsing three hundred sixty photophiles
/workspace/data/synthesized_audio/Q227.wav,0.18738150596618652,question how do i set up auto volume
/workspace/data/synthesized_audio/Q110.wav,0.11843609809875488,what can you tell me about h d  my ark and e rc
