audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.3177661895751953,Can you show me the control bar for playing music?
/workspace/data/synthesized_audio/Q203.wav,0.13648557662963867,How do I set clear dialogue?
/workspace/data/synthesized_audio/Q429.wav,0.2263956069946289,Why should you read the safety instructions before using the TV?
/workspace/data/synthesized_audio/Q267.wav,0.27202391624450684,How can I rent or buy a movie or TV show in Google TV app?
/workspace/data/synthesized_audio/Q019.wav,0.184340238571167,How to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,0.1806495189666748,How do I select a sound style?
/workspace/data/synthesized_audio/Q011.wav,0.24159669876098633,What dimensions should I consider when buying the wall mount?
/workspace/data/synthesized_audio/Q153.wav,0.26932764053344727,How can I view photos stored on digital photo camera?
/workspace/data/synthesized_audio/Q385.wav,0.1693735122680664,What are the sound specs?
/workspace/data/synthesized_audio/Q106.wav,0.2847020626068115,What can you tell me about antenna port?
/workspace/data/synthesized_audio/Q372.wav,0.31029582023620605,How do I open Netflix?
/workspace/data/synthesized_audio/Q166.wav,0.32628464698791504,How do I start the Internet browser?
/workspace/data/synthesized_audio/Q255.wav,0.23907828330993652,How to set up Phillips Wireless Home Speakers with Ambolite
/workspace/data/synthesized_audio/Q178.wav,0.19391560554504395,How do I set dark details? Gamma.
/workspace/data/synthesized_audio/Q047.wav,0.16819190979003906,How can I switch the TV on?
/workspace/data/synthesized_audio/Q152.wav,0.34803271293640137,How can I have more information in watching or playing content from a USB storage device?
/workspace/data/synthesized_audio/Q029.wav,0.20336008071899414,How to open Direct Selection of Options
/workspace/data/synthesized_audio/Q010.wav,0.27102088928222656,How to Find Assembly Instructions of the TV Stand
/workspace/data/synthesized_audio/Q114.wav,0.3525221347808838,How can I operate HDMI CC compatible devices with TV remote control?
/workspace/data/synthesized_audio/Q181.wav,0.18759965896606445,How to set up HDR tone mapping?
/workspace/data/synthesized_audio/Q036.wav,0.2985351085662842,How to Insert Digital Subchannels.
/workspace/data/synthesized_audio/Q099.wav,0.1468803882598877,How can I open the TV guide?
/workspace/data/synthesized_audio/Q309.wav,0.16952061653137207,How can I check how much storage is being used?
/workspace/data/synthesized_audio/Q032.wav,0.14667272567749023,How to use the playback buttons?
