audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.6799092292785645,Can you show me the control bar for playing music?
/workspace/data/synthesized_audio/Q203.wav,0.6912758350372314,How do I set clear dialogue?
/workspace/data/synthesized_audio/Q429.wav,1.0327975749969482,Why should you read the safety instructions before using the T V?
/workspace/data/synthesized_audio/Q267.wav,1.0204191207885742,How can I rent or buy a movie or TV show in Google TV app?
/workspace/data/synthesized_audio/Q019.wav,0.7369906902313232,How to open the list of installed applications.
/workspace/data/synthesized_audio/Q200.wav,0.6241030693054199,How do I select a sound style?
/workspace/data/synthesized_audio/Q011.wav,0.7886781692504883,What dimensions should I consider when buying the wall mount?
/workspace/data/synthesized_audio/Q153.wav,0.8388674259185791,How can I view photos stored on digital photo camera?
/workspace/data/synthesized_audio/Q385.wav,0.6936578750610352,What are the sound specs?
/workspace/data/synthesized_audio/Q106.wav,0.7386305332183838,What can you tell me about AntennaPort?
/workspace/data/synthesized_audio/Q372.wav,0.5500328540802002,How do I open Netflix?
/workspace/data/synthesized_audio/Q166.wav,0.7216551303863525,How do I start the Internet browser?
/workspace/data/synthesized_audio/Q255.wav,0.8399932384490967,How to set up Philips Wireless Home Speakers with AMBOLITE.
/workspace/data/synthesized_audio/Q178.wav,0.7033259868621826,"How do I set dark details, gamma?"
/workspace/data/synthesized_audio/Q047.wav,0.6510555744171143,How can I switch the T V on?
/workspace/data/synthesized_audio/Q152.wav,1.1667051315307617,How can I have more information in watching or playing content from a USB storage device?
/workspace/data/synthesized_audio/Q029.wav,0.749579668045044,How to open direct selection of options.
/workspace/data/synthesized_audio/Q010.wav,0.7390291690826416,How to find assembly instructions of the T V Stand.
/workspace/data/synthesized_audio/Q114.wav,1.3416545391082764,How can I operate HDMI CC compatible devices with T V remote control?
/workspace/data/synthesized_audio/Q181.wav,0.5678424835205078,How to set up HDR Tone Mapping.
/workspace/data/synthesized_audio/Q036.wav,0.6456296443939209,How to insert digital sub channels.
/workspace/data/synthesized_audio/Q099.wav,0.5625195503234863,How can I open the TV guide?
/workspace/data/synthesized_audio/Q309.wav,0.7069568634033203,How can I check how much storage is being used?
/workspace/data/synthesized_audio/Q032.wav,0.6941156387329102,How to use the playback buttons.
/workspace/data/synthesized_audio/Q398.wav,0.7466306686401367,What can I do if the standby light keeps blinking?
/workspace/data/synthesized_audio/Q286.wav,0.6269049644470215,How can I turn on text to speech?
/workspace/data/synthesized_audio/Q052.wav,0.8765923976898193,How can I open the basic menu without the remote control?
/workspace/data/synthesized_audio/Q008.wav,0.739325761795044,How do I open the home screen and open an item?
/workspace/data/synthesized_audio/Q306.wav,0.7027153968811035,How can I use the 24-hour format?
/workspace/data/synthesized_audio/Q390.wav,1.1149494647979736,How can I use more help functions to diagnose issues and get more information about the TV?
/workspace/data/synthesized_audio/Q205.wav,0.7696211338043213,How do I set up custom AI equalizer?
/workspace/data/synthesized_audio/Q196.wav,0.6418523788452148,How to set up motion blur reduction.
/workspace/data/synthesized_audio/Q257.wav,0.9523735046386719,How do I set up my Philips wireless home speakers to work with Ambolite?
/workspace/data/synthesized_audio/Q077.wav,0.6266579627990723,How can I set the content rating?
/workspace/data/synthesized_audio/Q413.wav,0.9709987640380859,What can I do if HDMI EARC is not working properly?
/workspace/data/synthesized_audio/Q334.wav,1.1199512481689453,How can I view the Bluetooth registered device information?
/workspace/data/synthesized_audio/Q230.wav,0.5312798023223877,How do I set up audio output?
/workspace/data/synthesized_audio/Q023.wav,0.8787722587585449,How do I open the channel list while watching TV?
/workspace/data/synthesized_audio/Q351.wav,0.7951231002807617,How can I open the photo folder?
/workspace/data/synthesized_audio/Q445.wav,0.5442876815795898,What is AMD Freesync Premium?
/workspace/data/synthesized_audio/Q359.wav,0.9315125942230225,What can you tell me about browsing 360 photo files?
/workspace/data/synthesized_audio/Q227.wav,0.7233901023864746,"Question, how do I set up auto volume?"
/workspace/data/synthesized_audio/Q110.wav,0.9523849487304688,What can you tell me about HDMI ARC and EARC?
/workspace/data/synthesized_audio/Q421.wav,0.5528931617736816,What can I do if I'm unable to pair?
/workspace/data/synthesized_audio/Q222.wav,0.7162265777587891,"How do I set up DRC, Dynamic Range Control?"
/workspace/data/synthesized_audio/Q226.wav,0.5844526290893555,How to set up room calibration.
/workspace/data/synthesized_audio/Q248.wav,0.7018518447875977,How do I set up Lounge Light mode?
