audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.42670440673828125,can you show me the control bar for playing music
/workspace/data/synthesized_audio/Q203.wav,0.4660468101501465,how do i set clear dialog
/workspace/data/synthesized_audio/Q429.wav,0.9122536182403564,why should you read the safety instructions before using the tv
/workspace/data/synthesized_audio/Q267.wav,1.00654935836792,how can i rent or buy a movie or tv show in google tv app
/workspace/data/synthesized_audio/Q019.wav,0.6310005187988281,how to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,0.5699222087860107,how do i select a sound style
/workspace/data/synthesized_audio/Q011.wav,0.8622422218322754,what dimensions should i consider when buying the wall mount
/workspace/data/synthesized_audio/Q153.wav,0.8178300857543945,how can i view photos stored on digital photo camera
/workspace/data/synthesized_audio/Q385.wav,0.493361234664917,what are the sound specs
/workspace/data/synthesized_audio/Q106.wav,0.6225342750549316,what can you tell me about antenna port
/workspace/data/synthesized_audio/Q372.wav,0.542050838470459,how do i open netflix
/workspace/data/synthesized_audio/Q166.wav,0.812401533126831,how do i start the internet browser
/workspace/data/synthesized_audio/Q255.wav,0.749575138092041,how to set up philips wireless home speakers with ambalite
/workspace/data/synthesized_audio/Q178.wav,0.7746419906616211,how do i set dark details gamma
/workspace/data/synthesized_audio/Q047.wav,0.5277669429779053,how can i switch the tv on
/workspace/data/synthesized_audio/Q152.wav,1.1926708221435547,how can i have more information in watching or playing content from a usb storage device
/workspace/data/synthesized_audio/Q029.wav,0.6699087619781494,how to open direct selection of options
/workspace/data/synthesized_audio/Q010.wav,0.7989764213562012,how to find assembly instructions of the tv stand
/workspace/data/synthesized_audio/Q114.wav,1.1819231510162354,how can i operate hdmi cc compatible devices with tv remote control
/workspace/data/synthesized_audio/Q181.wav,0.7401089668273926,how to set up hdr tone mapping
/workspace/data/synthesized_audio/Q036.wav,0.6324822902679443,how to insert digital sub channels
/workspace/data/synthesized_audio/Q099.wav,0.7588865756988525,how can i open the tv guide
/workspace/data/synthesized_audio/Q309.wav,0.6468830108642578,how can i check how much storage is being used
/workspace/data/synthesized_audio/Q032.wav,0.6708295345306396,how to use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,0.6455991268157959,what can i do if the standby light keeps blinking
/workspace/data/synthesized_audio/Q286.wav,0.7253668308258057,how can i turn on text to speech
/workspace/data/synthesized_audio/Q052.wav,0.7890200614929199,how can i open the basic menu without the remote control
/workspace/data/synthesized_audio/Q008.wav,0.926999568939209,how do i open the home screen and open an item
/workspace/data/synthesized_audio/Q306.wav,0.7746353149414062,how can i use the twenty four hour format
/workspace/data/synthesized_audio/Q390.wav,1.223261833190918,how can i use more help functions to diagnose issues and get more information about the tv
/workspace/data/synthesized_audio/Q205.wav,0.7037062644958496,how do i set up custom ai equalizer
/workspace/data/synthesized_audio/Q196.wav,0.5585203170776367,how to set up motion blur reduction
/workspace/data/synthesized_audio/Q257.wav,0.86582350730896,how do i set up my philips wireless home speakers to work with ambolite
/workspace/data/synthesized_audio/Q077.wav,0.5600330829620361,how can i set the content rating
/workspace/data/synthesized_audio/Q413.wav,1.0287024974822998,what can i do if hdmiarc is not working properly
