audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,3.9557504653930664,Can you show me the control bar for playing music?
/workspace/data/synthesized_audio/Q203.wav,1.400986909866333,How do I set clear dialogue?
/workspace/data/synthesized_audio/Q429.wav,2.4576356410980225,Why should you read the safety instructions before using the TV?
/workspace/data/synthesized_audio/Q267.wav,2.4902584552764893,How can I rent or buy a movie or TV show in Google TV app?
/workspace/data/synthesized_audio/Q019.wav,1.551964521408081,How to open the list of installed applications.
/workspace/data/synthesized_audio/Q200.wav,1.4091596603393555,How do I select a sound style?
/workspace/data/synthesized_audio/Q011.wav,1.902409315109253,What dimensions should I consider when buying the wall mount?
/workspace/data/synthesized_audio/Q153.wav,1.7581429481506348,How can I view photos stored on digital photo camera?
/workspace/data/synthesized_audio/Q385.wav,1.6782326698303223,What are the sound specs?
/workspace/data/synthesized_audio/Q106.wav,1.576836347579956,What can you tell me about antenna port?
/workspace/data/synthesized_audio/Q372.wav,1.7233450412750244,How do I open Netflix?
/workspace/data/synthesized_audio/Q166.wav,1.3802952766418457,How do I start the Internet browser?
/workspace/data/synthesized_audio/Q255.wav,1.6699562072753906,How to Set Up Philips Wireless Home Speakers with Ambolite.
/workspace/data/synthesized_audio/Q178.wav,1.6088101863861084,"How do I set dark details, gamma?"
/workspace/data/synthesized_audio/Q047.wav,1.308642864227295,How can I switch the TV on?
/workspace/data/synthesized_audio/Q152.wav,2.419205665588379,How can I have more information in watching or playing content from a USB storage device?
/workspace/data/synthesized_audio/Q029.wav,1.6625733375549316,How to open Direct Selection of Options.
/workspace/data/synthesized_audio/Q010.wav,1.6402380466461182,How to Find Assembly Instructions of the TV stand.
/workspace/data/synthesized_audio/Q114.wav,2.593324661254883,How can I operate HDMICC compatible devices with TV remote control?
/workspace/data/synthesized_audio/Q181.wav,1.6956281661987305,How to Set Up HDR Tone Mapping.
/workspace/data/synthesized_audio/Q036.wav,1.8368675708770752,How to insert digital subchannels.
/workspace/data/synthesized_audio/Q099.wav,1.7928285598754883,How can I open the TV guide?
/workspace/data/synthesized_audio/Q309.wav,1.6488163471221924,How can I check how much storage is being used?
/workspace/data/synthesized_audio/Q032.wav,1.4814698696136475,How to use the playback buttons.
/workspace/data/synthesized_audio/Q398.wav,1.7949802875518799,What can I do if the standby light keeps blinking?
/workspace/data/synthesized_audio/Q286.wav,1.5312933921813965,How can I turn on text to speech?
/workspace/data/synthesized_audio/Q052.wav,1.739849328994751,How can I open the basic menu without the remote control?
/workspace/data/synthesized_audio/Q008.wav,1.4968035221099854,How do I open the home screen and open an item?
/workspace/data/synthesized_audio/Q306.wav,1.729398488998413,How can I use the twenty four hour format?
/workspace/data/synthesized_audio/Q390.wav,2.3335201740264893,How can I use more help functions to diagnose issues and get more information about the TV?
/workspace/data/synthesized_audio/Q205.wav,2.1173934936523438,How do I set up custom AI equalizer?
/workspace/data/synthesized_audio/Q196.wav,1.5391387939453125,How to set up motion blur reduction.
/workspace/data/synthesized_audio/Q257.wav,1.8758115768432617,How do I set up my Philips wireless home speakers to work with Amberite?
/workspace/data/synthesized_audio/Q077.wav,1.3566555976867676,How can I set the content rating?
/workspace/data/synthesized_audio/Q413.wav,1.9070732593536377,What can I do if HDMI EARC is not working properly?
/workspace/data/synthesized_audio/Q334.wav,1.8523602485656738,How can I view the Bluetooth Registered Device information?
/workspace/data/synthesized_audio/Q230.wav,1.424924373626709,How do I set up audio output?
/workspace/data/synthesized_audio/Q023.wav,2.0608856678009033,How do I open the channel list while watching TV?
/workspace/data/synthesized_audio/Q351.wav,1.3784234523773193,How can I open the photo folder?
/workspace/data/synthesized_audio/Q445.wav,1.8513574600219727,What is AMD Freesync Premium?
/workspace/data/synthesized_audio/Q359.wav,2.0389554500579834,What can you tell me about browsing three hundred and sixty photo files?
/workspace/data/synthesized_audio/Q227.wav,1.4662764072418213,How do I set up auto volume?
/workspace/data/synthesized_audio/Q110.wav,1.8413639068603516,What can you tell me about HDMI ARC and EARC?
/workspace/data/synthesized_audio/Q421.wav,1.588987112045288,What can I do if I'm unable to pair?
/workspace/data/synthesized_audio/Q222.wav,2.139545440673828,"How do I set up DRC, dynamic range control?"
/workspace/data/synthesized_audio/Q226.wav,1.7578125,How to set up room calibration.
/workspace/data/synthesized_audio/Q248.wav,1.754011631011963,How do I set up Lounge Light Mode?
/workspace/data/synthesized_audio/Q214.wav,1.4800057411193848,How do I set up Mimi Sound Personalization?
/workspace/data/synthesized_audio/Q187.wav,1.3667957782745361,How to set wide color gamut.
/workspace/data/synthesized_audio/Q046.wav,1.4117937088012695,How do I clean the remote control?
/workspace/data/synthesized_audio/Q442.wav,1.2919502258300781,What is Google TV?
/workspace/data/synthesized_audio/Q250.wav,1.466102123260498,How do I set ambiite brightness?
/workspace/data/synthesized_audio/Q256.wav,2.5967156887054443,How do I turn on off Philips wireless home speakers that work with ambolite?
/workspace/data/synthesized_audio/Q301.wav,1.7848460674285889,How can assess date and time setting?
/workspace/data/synthesized_audio/Q314.wav,1.4567067623138428,Preset time.
/workspace/data/synthesized_audio/Q013.wav,1.6269524097442627,How do I insert the power cable into the power connector?
/workspace/data/synthesized_audio/Q311.wav,1.506364345550537,How can I set the power on behaviour?
/workspace/data/synthesized_audio/Q216.wav,2.1294398307800293,How do I control the sound settings of my HDMI sound system via EasyLink two?
/workspace/data/synthesized_audio/Q324.wav,2.424269676208496,How can I adjust picture and audio in retail mode settings?
/workspace/data/synthesized_audio/Q009.wav,1.4534664154052734,How do I find the safety instructions?
/workspace/data/synthesized_audio/Q405.wav,1.9127488136291504,What can I do if the picture settings change after a while?
/workspace/data/synthesized_audio/Q363.wav,1.3940885066986084,What can you tell me about browsing music files?
/workspace/data/synthesized_audio/Q426.wav,2.4219956398010254,What should I do to troubleshoot any problems with a Philips TV?
/workspace/data/synthesized_audio/Q061.wav,2.0135581493377686,What are the conditions for the channel list copy?
/workspace/data/synthesized_audio/Q199.wav,2.0539963245391846,How do I format the picture manually?
/workspace/data/synthesized_audio/Q249.wav,2.3617663383483887,How do I set the duration in minutes of the lounge light mode?
/workspace/data/synthesized_audio/Q072.wav,1.3344035148620605,How to Unlock a Channel.
/workspace/data/synthesized_audio/Q284.wav,1.931300401687622,How can I switch on accessibility?
/workspace/data/synthesized_audio/Q270.wav,1.767822027206421,What you can tell me about YouTube Music app?
/workspace/data/synthesized_audio/Q177.wav,1.7157795429229736,How to Set Video Level.
/workspace/data/synthesized_audio/Q172.wav,1.6199150085449219,How to Set Automatic Picture and Movie Style.
/workspace/data/synthesized_audio/Q192.wav,1.3828527927398682,How do I set up noise reduction?
/workspace/data/synthesized_audio/Q117.wav,1.3888134956359863,Could you tell me more about Easelink?
/workspace/data/synthesized_audio/Q264.wav,1.3628156185150146,What you can tell me about apps?
/workspace/data/synthesized_audio/Q415.wav,1.6848242282867432,What can I do if USB file playback is choppy?
/workspace/data/synthesized_audio/Q224.wav,1.5763566493988037,How do I set up sound stage?
/workspace/data/synthesized_audio/Q221.wav,1.7471563816070557,How do I set up surround sound?
/workspace/data/synthesized_audio/Q005.wav,1.5019447803497314,How to do a search on Google TV.
/workspace/data/synthesized_audio/Q140.wav,1.9760801792144775,How can I adjust the volume in headphones?
/workspace/data/synthesized_audio/Q313.wav,1.6867566108703613,How can I set the screen off to save energy consumption?
/workspace/data/synthesized_audio/Q364.wav,1.7491447925567627,How can I playing music files?
/workspace/data/synthesized_audio/Q316.wav,1.3013229370117188,What I need to use Google Cast.
/workspace/data/synthesized_audio/Q308.wav,1.649629831314087,How can I set the keyboard layout for USB keyboard?
/workspace/data/synthesized_audio/Q418.wav,1.555682897567749,What can I do if the PC and Internet connection are slow?
/workspace/data/synthesized_audio/Q190.wav,1.2563014030456543,How to set sharpness?
/workspace/data/synthesized_audio/Q409.wav,1.6719493865966797,What can I do if the computer picture is not stable?
/workspace/data/synthesized_audio/Q403.wav,1.4626123905181885,What can I do about poor antenna reception?
/workspace/data/synthesized_audio/Q252.wav,1.4581327438354492,How do I set ambolite wall color?
/workspace/data/synthesized_audio/Q298.wav,1.5772535800933838,Does this television contain open source software?
/workspace/data/synthesized_audio/Q094.wav,1.5773789882659912,How can I create a list of favorite channels?
/workspace/data/synthesized_audio/Q305.wav,1.3399991989135742,How can I set the time zone?
/workspace/data/synthesized_audio/Q071.wav,1.3976457118988037,How to Lock A Channel
/workspace/data/synthesized_audio/Q223.wav,1.3994958400726318,How do I set up height speakers?
/workspace/data/synthesized_audio/Q109.wav,1.3817219734191895,What can you tell me about copy protection?
/workspace/data/synthesized_audio/Q057.wav,1.7884585857391357,How can I start a manual channel update on my TV?
/workspace/data/synthesized_audio/Q356.wav,1.6799991130828857,How can I open three hundred and sixty photos folder?
/workspace/data/synthesized_audio/Q251.wav,1.453096866607666,How do I set ambolite saturation?
/workspace/data/synthesized_audio/Q437.wav,1.6421890258789062,Transportation in low temperatures.
/workspace/data/synthesized_audio/Q297.wav,2.01802134513855,How can I display TV status information?
/workspace/data/synthesized_audio/Q337.wav,1.9187002182006836,How can I update the remote control software?
/workspace/data/synthesized_audio/Q107.wav,1.4322762489318848,What can you tell me about HDMI quality?
/workspace/data/synthesized_audio/Q089.wav,2.0111069679260254,How can I find service navigation?
/workspace/data/synthesized_audio/Q164.wav,1.5761303901672363,How to configure network and internet.
/workspace/data/synthesized_audio/Q354.wav,2.161870002746582,What can you tell me about browsing photo files?
/workspace/data/synthesized_audio/Q217.wav,1.6904659271240234,How do I set the sound style?
/workspace/data/synthesized_audio/Q449.wav,1.9180290699005127,What is the copyright of the WiFi Alliance?
/workspace/data/synthesized_audio/Q318.wav,1.502737045288086,How can I cast an app to the TV screen?
/workspace/data/synthesized_audio/Q304.wav,1.2290079593658447,How can I set the time?
/workspace/data/synthesized_audio/Q119.wav,1.9059951305389404,How can I set the signal quality for each HDMI connector?
/workspace/data/synthesized_audio/Q122.wav,1.682659387588501,Ultra HD options.
/workspace/data/synthesized_audio/Q319.wav,1.945441484451294,How can I enable or disable the system sounds?
/workspace/data/synthesized_audio/Q236.wav,1.6954193115234375,How do I turn on ambolite?
/workspace/data/synthesized_audio/Q066.wav,1.9811384677886963,How to upload channel list to an installed TVS.
/workspace/data/synthesized_audio/Q348.wav,2.1136090755462646,Can you show me the control bar to play videos?
/workspace/data/synthesized_audio/Q210.wav,1.6430504322052002,How do I set up a DTS Playfi compatible device?
/workspace/data/synthesized_audio/Q127.wav,1.7940418720245361,What can you tell me about HDR ten plus or Dolby?
/workspace/data/synthesized_audio/Q049.wav,1.8473906517028809,How I can switch the TV to standby?
/workspace/data/synthesized_audio/Q215.wav,1.5078399181365967,How do I test my hearing and set up my hearing profile?
/workspace/data/synthesized_audio/Q353.wav,1.6127440929412842,Can you show me the control bar to play videos?
/workspace/data/synthesized_audio/Q014.wav,1.701845645904541,How to insert the antenna plug into the antenna socket.
/workspace/data/synthesized_audio/Q388.wav,1.215752363204956,How can I open help?
/workspace/data/synthesized_audio/Q175.wav,1.4285063743591309,How do I set the backlight contrast?
/workspace/data/synthesized_audio/Q368.wav,1.807539939880371,How do I start a game on a game console or computer for the first time?
/workspace/data/synthesized_audio/Q320.wav,2.076603651046753,How can I set a new code or reset the change code for child lock?
/workspace/data/synthesized_audio/Q366.wav,1.9847512245178223,How do I install games from the PlayStore?
/workspace/data/synthesized_audio/Q340.wav,1.9493179321289062,How can I add a folder or a file to the favorites menu?
/workspace/data/synthesized_audio/Q229.wav,1.8780264854431152,How do I set up Dolby Atmos notification?
/workspace/data/synthesized_audio/Q064.wav,1.7446470260620117,How can I check the current version of the channel list?
/workspace/data/synthesized_audio/Q111.wav,1.4983034133911133,What can you tell me about HDMI EARC?
/workspace/data/synthesized_audio/Q160.wav,1.850184679031372,Do you have any notes for AMD graphics card users?
/workspace/data/synthesized_audio/Q161.wav,1.7906055450439453,How do I connect my TV to the Internet wirelessly?
/workspace/data/synthesized_audio/Q081.wav,1.291165828704834,What is audio language?
/workspace/data/synthesized_audio/Q121.wav,2.107598066329956,What is the maximum allowed in the setting standard to ultra HD?
/workspace/data/synthesized_audio/Q219.wav,1.450880765914917,How do I adjust the treble level?
/workspace/data/synthesized_audio/Q044.wav,2.166234254837036,"How do I use a remote control that uses IR, infrared?"
/workspace/data/synthesized_audio/Q084.wav,1.5997700691223145,How can I set the mixed volume and audio description?
/workspace/data/synthesized_audio/Q246.wav,1.4170465469360352,How do I set the ambus leap color?
/workspace/data/synthesized_audio/Q209.wav,1.5722289085388184,How do I stream audio wirelessly to my speakers?
/workspace/data/synthesized_audio/Q128.wav,2.318675994873047,Premium G sync games for supported TV models.
/workspace/data/synthesized_audio/Q344.wav,2.7876901626586914,How could I view my photos or play music and videos from a connected USB flash drive or USB hard drive?
/workspace/data/synthesized_audio/Q440.wav,1.550807237625122,What are the terms of use TV?
/workspace/data/synthesized_audio/Q191.wav,1.7961487770080566,How do I set up texture enhancement?
/workspace/data/synthesized_audio/Q258.wav,3.0247790813446045,"How do I view the current configuration of Philips wireless home speakers with ambiite, network and speaker LEDs?"
/workspace/data/synthesized_audio/Q120.wav,2.5384130477905273,What is the maximum allowed in the setting optimal to Ultra HD?
/workspace/data/synthesized_audio/Q159.wav,1.596642255783081,Do you have any notes for Nvidia Graphics card users?
/workspace/data/synthesized_audio/Q237.wav,1.7263116836547852,How do I follow video?
/workspace/data/synthesized_audio/Q451.wav,1.4851408004760742,What are the copyrights of other trademarks?
/workspace/data/synthesized_audio/Q416.wav,2.4185400009155273,What can I do if the WiFi network not found or distorted?
/workspace/data/synthesized_audio/Q431.wav,2.0653882026672363,What is the risk of injury or damage to the TV?
/workspace/data/synthesized_audio/Q142.wav,1.5304069519042969,How can I connect a USB keyboard?
/workspace/data/synthesized_audio/Q033.wav,1.959561824798584,How do I open or close the TV guide?
/workspace/data/synthesized_audio/Q254.wav,1.5045840740203857,How do I adjust ambolite's warm white?
/workspace/data/synthesized_audio/Q129.wav,1.8762242794036865,How to connect Home Theatre System with HDMI Arc EARC.
/workspace/data/synthesized_audio/Q317.wav,1.5026161670684814,What can you tell me about apps with Google Cast?
/workspace/data/synthesized_audio/Q054.wav,1.5400664806365967,How can I change channels without the remote control?
/workspace/data/synthesized_audio/Q401.wav,1.8221263885498047,"What can I do if there's no picture, or if the picture is distorted?"
/workspace/data/synthesized_audio/Q425.wav,1.829528570175171,How can I change the language back to language in basic mode?
/workspace/data/synthesized_audio/Q241.wav,1.2321579456329346,How to Follow App.
/workspace/data/synthesized_audio/Q133.wav,1.636603832244873,What can I do if sound with loud noise?
/workspace/data/synthesized_audio/Q063.wav,1.4044997692108154,How can I copy a channel list?
/workspace/data/synthesized_audio/Q360.wav,1.442281723022461,How can I open Music Folder?
/workspace/data/synthesized_audio/Q149.wav,1.574223279953003,How can I stop watching the USB storage content?
/workspace/data/synthesized_audio/Q087.wav,2.642665147781372,How can I set the dialog enhancement in Universal Enhancema?
/workspace/data/synthesized_audio/Q396.wav,2.0818889141082764,What can I do if the TV makes a creaking sound at startup or when switching off?
/workspace/data/synthesized_audio/Q136.wav,1.6289148330688477,What can you tell me about digital audio out optical?
/workspace/data/synthesized_audio/Q341.wav,1.5311381816864014,How can I view favorite files?
/workspace/data/synthesized_audio/Q098.wav,1.444183349609375,Tell me what is TV guide data?
/workspace/data/synthesized_audio/Q346.wav,1.3231761455535889,How can I open video folder?
/workspace/data/synthesized_audio/Q412.wav,1.9366202354431152,What can I do if HDMI EasyLink is not working?
/workspace/data/synthesized_audio/Q276.wav,2.445434808731079,What you can tell me about Google Play Store and what is need to use.
/workspace/data/synthesized_audio/Q220.wav,1.3998360633850098,How do I customize the equalizer?
/workspace/data/synthesized_audio/Q059.wav,2.7785959243774414,What should I select after accessing the antenna cable installation option?
/workspace/data/synthesized_audio/Q043.wav,1.55511474609375,How do I perform a voice search?
/workspace/data/synthesized_audio/Q183.wav,1.3605585098266602,How to set colour.
/workspace/data/synthesized_audio/Q086.wav,1.5679898262023926,How can I select speech and audio description?
/workspace/data/synthesized_audio/Q168.wav,2.0960192680358887,How to access the Quick Menu and TV settings.
/workspace/data/synthesized_audio/Q076.wav,1.4283311367034912,How can I switch off the parental age rating?
/workspace/data/synthesized_audio/Q373.wav,1.2801525592803955,What can you tell me about Alexa?
/workspace/data/synthesized_audio/Q441.wav,1.3789472579956055,What are the terms of use smart TV?
/workspace/data/synthesized_audio/Q330.wav,2.0138206481933594,How can I connect or disconnect a Bluetooth registered device?
/workspace/data/synthesized_audio/Q408.wav,2.0797624588012695,What can I do if the picture position is incorrect?
/workspace/data/synthesized_audio/Q365.wav,1.6631906032562256,How do I download the Philips TV remote app?
/workspace/data/synthesized_audio/Q419.wav,1.479743242263794,What can I do if the connection fails?
/workspace/data/synthesized_audio/Q381.wav,1.5299181938171387,What is the specification of the screen type?
/workspace/data/synthesized_audio/Q378.wav,1.5037267208099365,What are the specifications for turning on the product?
