audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.07787799835205078,can you show me the control bar for playing music
/workspace/data/synthesized_audio/Q203.wav,0.056247711181640625,how do i set clear dialogue
/workspace/data/synthesized_audio/Q429.wav,0.07972240447998047,why should you read the safety instructions before using the t v
/workspace/data/synthesized_audio/Q267.wav,0.09671974182128906,how can i rent or buy a movie or t v show in google t v app
/workspace/data/synthesized_audio/Q019.wav,0.0867166519165039,how to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,0.07251381874084473,how do i select a sound style
/workspace/data/synthesized_audio/Q011.wav,0.0869443416595459,what dimensions should i consider when buying the wall mount
/workspace/data/synthesized_audio/Q153.wav,0.09289765357971191,how can i view photos stored on digital photo camera
/workspace/data/synthesized_audio/Q385.wav,0.06165456771850586,what are the sound specks
/workspace/data/synthesized_audio/Q106.wav,0.06558632850646973,what can you tell me about antennaport
/workspace/data/synthesized_audio/Q372.wav,0.08186483383178711,how do i open netflix
/workspace/data/synthesized_audio/Q166.wav,0.08491992950439453,how do i start the internet browser
/workspace/data/synthesized_audio/Q255.wav,0.1179964542388916,how to set up philliip's wireless home speakers with ambolite
/workspace/data/synthesized_audio/Q178.wav,0.12383151054382324,how do i set dark details gama
/workspace/data/synthesized_audio/Q047.wav,0.08961319923400879,how can i switch the t v on
/workspace/data/synthesized_audio/Q152.wav,0.14829754829406738,how can i have more information in watching or playing content from a u s b storage device
/workspace/data/synthesized_audio/Q029.wav,0.11164641380310059,how to open direct selection of options
/workspace/data/synthesized_audio/Q010.wav,0.10638999938964844,how to find assembly instructions of the t v stand
/workspace/data/synthesized_audio/Q114.wav,0.17545795440673828,how can i operate h dm i c c compatible devices with tv remote control
/workspace/data/synthesized_audio/Q181.wav,0.09362983703613281,how to set up h d r tone mapping
/workspace/data/synthesized_audio/Q036.wav,0.0919637680053711,how to insert digital subchnnels
/workspace/data/synthesized_audio/Q099.wav,0.09590387344360352,how can i open the t v guide
/workspace/data/synthesized_audio/Q309.wav,0.10754203796386719,how can i check how much storage is being used
/workspace/data/synthesized_audio/Q032.wav,0.09313178062438965,how to use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,0.10967230796813965,what can i do if the standb light keeps blinking
/workspace/data/synthesized_audio/Q286.wav,0.09717273712158203,how can i turn on text to speech
/workspace/data/synthesized_audio/Q052.wav,0.11802005767822266,how can i open the basic menu without the remote control
/workspace/data/synthesized_audio/Q008.wav,0.10927844047546387,how do i open the home screen and open an item
/workspace/data/synthesized_audio/Q306.wav,0.10214591026306152,how can i use the twenty four hour format
/workspace/data/synthesized_audio/Q390.wav,0.14510154724121094,how can i use more help functions to diagnose issues and get more information about the t v
/workspace/data/synthesized_audio/Q205.wav,0.10135269165039062,how do i set up custom a i equalizer
/workspace/data/synthesized_audio/Q196.wav,0.1369795799255371,how to set up motion blar reduction
/workspace/data/synthesized_audio/Q257.wav,0.16803860664367676,how do i set up my phillips wireless homepeakers to work with ambolite
/workspace/data/synthesized_audio/Q077.wav,0.1228494644165039,how can i set the content rating
/workspace/data/synthesized_audio/Q413.wav,0.12906265258789062,what can i do if hdmmi erc is not working properly
/workspace/data/synthesized_audio/Q334.wav,0.12086844444274902,how can i view the blue toooth registered device information
/workspace/data/synthesized_audio/Q230.wav,0.09602928161621094,how do i set up audio output
/workspace/data/synthesized_audio/Q023.wav,0.1259288787841797,how do i open the channel list while watching t v
/workspace/data/synthesized_audio/Q351.wav,0.10873198509216309,how can i open the photo folder
/workspace/data/synthesized_audio/Q445.wav,0.10805773735046387,what is a m d free siin premium
/workspace/data/synthesized_audio/Q359.wav,0.11128473281860352,what can you tell me about browsing three hundred sixty photoopilles
/workspace/data/synthesized_audio/Q227.wav,0.11169219017028809,question how do i set up auto volume
/workspace/data/synthesized_audio/Q110.wav,0.1182093620300293,what can you tell me about h d m my arc and e ar c
/workspace/data/synthesized_audio/Q421.wav,0.10470032691955566,what can i do if i' am unable to pair
/workspace/data/synthesized_audio/Q222.wav,0.10336542129516602,how do i set up dr c dynamic range control
/workspace/data/synthesized_audio/Q226.wav,0.0957036018371582,how to set up room calibration
/workspace/data/synthesized_audio/Q248.wav,0.08920001983642578,how do i set up lounge light mode
/workspace/data/synthesized_audio/Q214.wav,0.12093544006347656,question how do i set up mimi sound personalization
/workspace/data/synthesized_audio/Q187.wav,0.08912372589111328,how to set wide coolor gamut
/workspace/data/synthesized_audio/Q046.wav,0.1584761142730713,how do i clean the remote control
/workspace/data/synthesized_audio/Q442.wav,0.11541247367858887,what is google t v
/workspace/data/synthesized_audio/Q250.wav,0.09428882598876953,how do i set ambolite brightness
/workspace/data/synthesized_audio/Q256.wav,0.14652585983276367,how do i turn on off phillips wireless home speakers that work with ambolite
/workspace/data/synthesized_audio/Q301.wav,0.10937190055847168,how can assess date and time setting
/workspace/data/synthesized_audio/Q314.wav,0.0875844955444336,preceet time
/workspace/data/synthesized_audio/Q013.wav,0.14479970932006836,how do i insert the power cable into the power connector
/workspace/data/synthesized_audio/Q311.wav,0.10109400749206543,how can i set the power on behaviour
/workspace/data/synthesized_audio/Q216.wav,0.14181923866271973,how do i control the sound settings of my h d m i sound system via easy link too
/workspace/data/synthesized_audio/Q324.wav,0.11953067779541016,how can i adjust picture and audio in retail mode settings
/workspace/data/synthesized_audio/Q009.wav,0.11984682083129883,how do i find the safety instructions
/workspace/data/synthesized_audio/Q405.wav,0.11889910697937012,what can i do if the picture settings change after a while
/workspace/data/synthesized_audio/Q363.wav,0.0992894172668457,what can you tell me about browsing music files
/workspace/data/synthesized_audio/Q426.wav,0.11478567123413086,what should i do to trouble shoot any problems with a phillip's t v
/workspace/data/synthesized_audio/Q061.wav,0.11446833610534668,what are the conditions for the channelist copy
/workspace/data/synthesized_audio/Q199.wav,0.10165071487426758,how do i format the picture manually
/workspace/data/synthesized_audio/Q249.wav,0.12177395820617676,how do i set the duration in minutes of the lounge light mode
/workspace/data/synthesized_audio/Q072.wav,0.09078335762023926,how to unlock a channel
/workspace/data/synthesized_audio/Q284.wav,0.11579608917236328,how can i switch on accessibility
/workspace/data/synthesized_audio/Q270.wav,0.12518310546875,what you can tell me about youtube music appp
/workspace/data/synthesized_audio/Q177.wav,0.09807395935058594,how to set video level
/workspace/data/synthesized_audio/Q172.wav,0.10932803153991699,how to set automatic picture and movie style
/workspace/data/synthesized_audio/Q192.wav,0.09497356414794922,how do i set up noise reduction
/workspace/data/synthesized_audio/Q117.wav,0.11475467681884766,could you tell me more about ezink
/workspace/data/synthesized_audio/Q264.wav,0.08740806579589844,what you can tell me about aps
/workspace/data/synthesized_audio/Q415.wav,0.12824082374572754,what can i do if u s b file playback is choppy
/workspace/data/synthesized_audio/Q224.wav,0.09820318222045898,how do i set up sound stage
/workspace/data/synthesized_audio/Q221.wav,0.20687580108642578,how do i set up surround sound
/workspace/data/synthesized_audio/Q005.wav,0.08848714828491211,how did do a search on google t v
/workspace/data/synthesized_audio/Q140.wav,0.11701631546020508,how can i adjust the volume in headphones
/workspace/data/synthesized_audio/Q313.wav,0.10789799690246582,how can i set the screen off to save energy consumption
/workspace/data/synthesized_audio/Q364.wav,0.10182476043701172,how can i playing music files
/workspace/data/synthesized_audio/Q316.wav,0.09850788116455078,what i need to use google cast
/workspace/data/synthesized_audio/Q308.wav,0.11355376243591309,how can i set the keyboard layo for u s b keyboard
/workspace/data/synthesized_audio/Q418.wav,0.23470640182495117,what can i do if the p c and internet connection are slow
/workspace/data/synthesized_audio/Q190.wav,0.0823979377746582,how to set sharpness
/workspace/data/synthesized_audio/Q409.wav,0.10853290557861328,what can i do if the computer picture is not stable
/workspace/data/synthesized_audio/Q403.wav,0.12659502029418945,what can i do about poor antenna reception
/workspace/data/synthesized_audio/Q252.wav,0.0786895751953125,how do i set ambolite wall color
/workspace/data/synthesized_audio/Q298.wav,0.08215785026550293,does this television contain open source software
/workspace/data/synthesized_audio/Q094.wav,0.07916092872619629,how can i create a list of favorite channels
/workspace/data/synthesized_audio/Q305.wav,0.186812162399292,how can i set the time zone
/workspace/data/synthesized_audio/Q071.wav,0.36322927474975586,how to lock a channel
/workspace/data/synthesized_audio/Q223.wav,0.08366084098815918,how do i set up piight speakers
/workspace/data/synthesized_audio/Q109.wav,0.11775040626525879,what can you tell me about copy protection
/workspace/data/synthesized_audio/Q057.wav,0.10173177719116211,how can i start a manual channel update on my t v
/workspace/data/synthesized_audio/Q356.wav,0.12122297286987305,how can i open three hundred sixty photos folder
/workspace/data/synthesized_audio/Q251.wav,0.10045051574707031,how do i set ambolite saturation
