audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,4.6797425746917725, Can you show me the control bar for playing music?
/workspace/data/synthesized_audio/Q203.wav,4.586982727050781, How do I set clear dialogue?
/workspace/data/synthesized_audio/Q429.wav,5.290068626403809, Why should you read the safety instructions before using the TV?
/workspace/data/synthesized_audio/Q267.wav,5.762315511703491, How can I rent or buy a movie or TV show in Google TV app?
/workspace/data/synthesized_audio/Q019.wav,4.83242654800415, How to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,4.656809568405151, How do I select a sound style?
/workspace/data/synthesized_audio/Q011.wav,5.321443319320679, What dimensions should I consider when buying the wall mount?
/workspace/data/synthesized_audio/Q153.wav,5.098398447036743, How can I view photos stored on digital photo camera?
/workspace/data/synthesized_audio/Q385.wav,4.476066827774048, What are the sound specs?
/workspace/data/synthesized_audio/Q106.wav,4.811012506484985, What can you tell me about antenna port?
/workspace/data/synthesized_audio/Q372.wav,4.489073753356934, How do I open Netflix?
/workspace/data/synthesized_audio/Q166.wav,4.692438125610352, How do I start the internet browser?
/workspace/data/synthesized_audio/Q255.wav,5.366285800933838, How to set up Philips wireless home speakers with Ambolite.
/workspace/data/synthesized_audio/Q178.wav,4.799903392791748, How do I set dark details? Gamma.
/workspace/data/synthesized_audio/Q047.wav,4.76244854927063, How can I switch the TV on?
/workspace/data/synthesized_audio/Q152.wav,5.459728956222534, How can I have more information in watching or playing content from a USB storage device?
/workspace/data/synthesized_audio/Q029.wav,4.621028900146484, How to open direct selection of options.
/workspace/data/synthesized_audio/Q010.wav,5.551164388656616, How to Find Assembly Instructions of the TV Stand
/workspace/data/synthesized_audio/Q114.wav,5.564146280288696, How can I operate HDMI CC-compatible devices with TV remote control?
/workspace/data/synthesized_audio/Q181.wav,4.646059274673462, How to set up HDR Tone Mapping.
/workspace/data/synthesized_audio/Q036.wav,4.909472942352295, How to Insert Digital Subchannels
/workspace/data/synthesized_audio/Q099.wav,4.611554145812988, How can I open the TV Guide?
/workspace/data/synthesized_audio/Q309.wav,5.296720743179321, How can I check how much storage is being used?
/workspace/data/synthesized_audio/Q032.wav,4.596795082092285, How to use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,5.140061616897583, What can I do if the standby light keeps blinking?
/workspace/data/synthesized_audio/Q286.wav,5.393224000930786, How can I turn on text to speech?
/workspace/data/synthesized_audio/Q052.wav,5.279750347137451, How can I open the basic menu without the remote control?
/workspace/data/synthesized_audio/Q008.wav,4.95499324798584, How do I open the home screen and open an item?
/workspace/data/synthesized_audio/Q306.wav,4.935186862945557, How can I use the 24-hour format?
/workspace/data/synthesized_audio/Q390.wav,5.528949975967407, How can I use more help functions to diagnose issues and get more information about the TV?
/workspace/data/synthesized_audio/Q205.wav,5.214843034744263, How do I set up custom AI equalizer?
/workspace/data/synthesized_audio/Q196.wav,4.545516014099121, How to set up motion blur reduction.
/workspace/data/synthesized_audio/Q257.wav,5.550303220748901, How do I set up my Philips wireless home speakers to work with Ambolite?
/workspace/data/synthesized_audio/Q077.wav,4.758913516998291, How can I set the content rating?
/workspace/data/synthesized_audio/Q413.wav,5.701881408691406, What can I do if HDMI EARC is not working properly?
/workspace/data/synthesized_audio/Q334.wav,4.843506574630737, How can I view the Bluetooth registered device information?
/workspace/data/synthesized_audio/Q230.wav,4.792506456375122, How do I set up audio output?
/workspace/data/synthesized_audio/Q023.wav,5.067992925643921, How do I open the channel list while watching TV?
/workspace/data/synthesized_audio/Q351.wav,4.844963073730469, How can I open the photo folder?
/workspace/data/synthesized_audio/Q445.wav,4.6030871868133545, What is AMD FreeSync Premium?
