audio_file,tempo,transcricao
/workspace/data/synthesized_audio/Q362.wav,0.1742558479309082,can you show me the control bar for playing music
/workspace/data/synthesized_audio/Q203.wav,0.20734310150146484,how do i set clear dialogue
/workspace/data/synthesized_audio/Q429.wav,0.17914366722106934,why should you read the safety instructions before using the tv
/workspace/data/synthesized_audio/Q267.wav,0.18787360191345215,how can i rent or buy a movie or tv show in google tv app
/workspace/data/synthesized_audio/Q019.wav,0.1489241123199463,how to open the list of installed applications
/workspace/data/synthesized_audio/Q200.wav,0.1565849781036377,how do i select a sound style
/workspace/data/synthesized_audio/Q011.wav,0.19392013549804688,what dimensions should i consider when buying the wall mout
/workspace/data/synthesized_audio/Q153.wav,0.21454334259033203,how can i view photos stored on digital photo camera
/workspace/data/synthesized_audio/Q385.wav,0.19675493240356445,what are the sound specks
/workspace/data/synthesized_audio/Q106.wav,0.2912437915802002,what can you tell me about in tenna port
/workspace/data/synthesized_audio/Q372.wav,0.163283109664917,how do i open netflix
/workspace/data/synthesized_audio/Q166.wav,0.20281338691711426,how do i start the internet browser
/workspace/data/synthesized_audio/Q255.wav,0.35040283203125,how to set up philips wireless home speakers with ambolite
/workspace/data/synthesized_audio/Q178.wav,0.19598817825317383,how do i set dark details gamma
/workspace/data/synthesized_audio/Q047.wav,0.3349273204803467,how can i switch the tv on
/workspace/data/synthesized_audio/Q152.wav,0.24388456344604492,how can i have more information in watching or playing content from a u s b storage device
/workspace/data/synthesized_audio/Q029.wav,0.3391377925872803,how to open direct selection of options
/workspace/data/synthesized_audio/Q010.wav,0.20561599731445312,how to find assembly instructions of the tv stand
/workspace/data/synthesized_audio/Q114.wav,0.2724142074584961,how can i operate hdmi c c compatible devices with tv remote control
/workspace/data/synthesized_audio/Q181.wav,0.2985954284667969,how to set up h dr tone mapping
/workspace/data/synthesized_audio/Q036.wav,0.3128073215484619,how to insert digital subchannels
/workspace/data/synthesized_audio/Q099.wav,0.16919946670532227,how can i open the tv guide
/workspace/data/synthesized_audio/Q309.wav,0.3213846683502197,how can i check how much storage is being used
/workspace/data/synthesized_audio/Q032.wav,0.17577099800109863,how to yo use the playback buttons
/workspace/data/synthesized_audio/Q398.wav,0.34671735763549805,what can i do if the standby light keeps blinking
/workspace/data/synthesized_audio/Q286.wav,0.26866722106933594,how can i turn on text to speech
/workspace/data/synthesized_audio/Q052.wav,0.19841527938842773,how can i open the basic menu without the remote control
/workspace/data/synthesized_audio/Q008.wav,0.3337223529815674,how do i open the home screen and open an item
/workspace/data/synthesized_audio/Q306.wav,0.20374488830566406,how can i use the twenty four hour format
/workspace/data/synthesized_audio/Q390.wav,0.2734189033508301,how can i use more help functions to diagnose issues and get more information about the tv
/workspace/data/synthesized_audio/Q205.wav,0.30908966064453125,how do i set up custom a i equalizer
/workspace/data/synthesized_audio/Q196.wav,0.16501665115356445,how to set up motion blur reduction
/workspace/data/synthesized_audio/Q257.wav,0.2648022174835205,how do i set up my philip's wireless home speakers to work with ambolite
/workspace/data/synthesized_audio/Q077.wav,0.18148350715637207,how can i set the content rating
/workspace/data/synthesized_audio/Q413.wav,0.23881292343139648,what can i do if hdmi earc is not working properly
/workspace/data/synthesized_audio/Q334.wav,0.2142195701599121,how can i view the bluetooth register divice information
/workspace/data/synthesized_audio/Q230.wav,0.2856004238128662,how do i set up audio output
/workspace/data/synthesized_audio/Q023.wav,0.19861793518066406,how do i open the channel list while watching tv
/workspace/data/synthesized_audio/Q351.wav,0.20698213577270508,how can i open the photo folder
/workspace/data/synthesized_audio/Q445.wav,0.17407846450805664,what is a m d freesinc premium
/workspace/data/synthesized_audio/Q359.wav,0.2126939296722412,what can you tell me about browsing three hundred sixty photo philes
/workspace/data/synthesized_audio/Q227.wav,0.18613338470458984,question how do i set up auto volume
/workspace/data/synthesized_audio/Q110.wav,0.2944014072418213,what can you tell me about hdm i rk and e a r c
/workspace/data/synthesized_audio/Q421.wav,0.25167059898376465,what can i do if i am unable to pair
/workspace/data/synthesized_audio/Q222.wav,0.22401785850524902,how do i set up drcy dynamic range control
/workspace/data/synthesized_audio/Q226.wav,0.20555496215820312,how to set up room calibration
/workspace/data/synthesized_audio/Q248.wav,0.3019115924835205,how do i set up lounge light mode
/workspace/data/synthesized_audio/Q214.wav,0.22271132469177246,question how do i set up mimi sound personalization
/workspace/data/synthesized_audio/Q187.wav,0.1780083179473877,how to set wide color gamut
/workspace/data/synthesized_audio/Q046.wav,0.31838560104370117,how do i clean the remote control
/workspace/data/synthesized_audio/Q442.wav,0.17282629013061523,what is google tv
/workspace/data/synthesized_audio/Q250.wav,0.1707923412322998,how do i set ambolite brightness
/workspace/data/synthesized_audio/Q256.wav,0.24175310134887695,how do i turn on off philips wireless home speakers that work with ambolite
/workspace/data/synthesized_audio/Q301.wav,0.16201400756835938,how can assess date and time setting
/workspace/data/synthesized_audio/Q314.wav,0.14661026000976562,preset time
/workspace/data/synthesized_audio/Q013.wav,0.21560001373291016,how do i insert the power cable into the power connector
/workspace/data/synthesized_audio/Q311.wav,0.19028878211975098,how can i set the power on behavior
/workspace/data/synthesized_audio/Q216.wav,0.261324405670166,how do i control the sound settings of my hdmi sound system via easy link two
/workspace/data/synthesized_audio/Q324.wav,0.35583019256591797,how can i adjust picture and audio in retail mode settings
/workspace/data/synthesized_audio/Q009.wav,0.20575571060180664,how do i find the safety instructions
/workspace/data/synthesized_audio/Q405.wav,0.25862932205200195,what can i do if the picture settings change after a while
/workspace/data/synthesized_audio/Q363.wav,0.1915116310119629,what can you tell me about browsing music files
/workspace/data/synthesized_audio/Q426.wav,0.2633955478668213,what should i do to troubleshoot any problems with a phillip's tv
/workspace/data/synthesized_audio/Q061.wav,0.3343656063079834,what are the conditions for the channel list copy
/workspace/data/synthesized_audio/Q199.wav,0.19628477096557617,how do i format the picture manually
/workspace/data/synthesized_audio/Q249.wav,0.33944058418273926,how do i set the duration in minutes of the lounge light mode
/workspace/data/synthesized_audio/Q072.wav,0.25812411308288574,how to unlock a channel
/workspace/data/synthesized_audio/Q284.wav,0.17775273323059082,how can i switch on accessibility
/workspace/data/synthesized_audio/Q270.wav,0.18750715255737305,what you can tell me about youtube music app
/workspace/data/synthesized_audio/Q177.wav,0.1652228832244873,how to set video level
/workspace/data/synthesized_audio/Q172.wav,0.20170235633850098,how to set automatic picture and movie style
/workspace/data/synthesized_audio/Q192.wav,0.29432201385498047,how do i set up noise reduction
/workspace/data/synthesized_audio/Q117.wav,0.18184828758239746,could you tell me more about eselinc
/workspace/data/synthesized_audio/Q264.wav,0.2715036869049072,what you can tell me about apps
/workspace/data/synthesized_audio/Q415.wav,0.3221442699432373,what can i do if usb file playback is choppy
/workspace/data/synthesized_audio/Q224.wav,0.2570188045501709,how do i set up sound stage
/workspace/data/synthesized_audio/Q221.wav,0.1647331714630127,how do i set up surround sound
/workspace/data/synthesized_audio/Q005.wav,0.29421448707580566,how to do a search on google tv
/workspace/data/synthesized_audio/Q140.wav,0.30014610290527344,how can i adjust the volume and headphones
/workspace/data/synthesized_audio/Q313.wav,0.18668413162231445,how can i set the screen off to save energy consumption
/workspace/data/synthesized_audio/Q364.wav,0.18947958946228027,how can i playin music files
/workspace/data/synthesized_audio/Q316.wav,0.17758798599243164,what i need to use google cast
/workspace/data/synthesized_audio/Q308.wav,0.20696210861206055,how can i set the keyboard layout for u sb keyboard
/workspace/data/synthesized_audio/Q418.wav,0.22791314125061035,what can i do if the pc and internet connection are slow
/workspace/data/synthesized_audio/Q190.wav,0.18051910400390625,how does set sharpness
/workspace/data/synthesized_audio/Q409.wav,0.17923355102539062,what can i do if the computer picture is not stable
/workspace/data/synthesized_audio/Q403.wav,0.16368722915649414,what can i do about poor antenna reception
/workspace/data/synthesized_audio/Q252.wav,0.1775224208831787,how do i set ambulite wall color
/workspace/data/synthesized_audio/Q298.wav,0.2121267318725586,does this television contain open source software
/workspace/data/synthesized_audio/Q094.wav,0.17443609237670898,how can i create a list of favorite channels
/workspace/data/synthesized_audio/Q305.wav,0.3044161796569824,how can i set the time zone
/workspace/data/synthesized_audio/Q071.wav,0.1673581600189209,how to lock a channel
/workspace/data/synthesized_audio/Q223.wav,0.1631326675415039,how do i set up height speakers
/workspace/data/synthesized_audio/Q109.wav,0.18058562278747559,what can you tell me about copy protection
/workspace/data/synthesized_audio/Q057.wav,0.19226908683776855,how can i start a manual channel update on my tv
/workspace/data/synthesized_audio/Q356.wav,0.22582173347473145,how can i open three hundred sixty photos folder
/workspace/data/synthesized_audio/Q251.wav,0.27678942680358887,how do i set ambulite saturation
/workspace/data/synthesized_audio/Q437.wav,0.23032903671264648,transportation in low temperatures
/workspace/data/synthesized_audio/Q297.wav,0.2152256965637207,how can i display tv status information
/workspace/data/synthesized_audio/Q337.wav,0.1844310760498047,how can i update the remote control software
/workspace/data/synthesized_audio/Q107.wav,0.2994256019592285,what can you tell me about hdm y quality
/workspace/data/synthesized_audio/Q089.wav,0.21076154708862305,how can i find service navigation
/workspace/data/synthesized_audio/Q164.wav,0.19144344329833984,how to configure network and internet
/workspace/data/synthesized_audio/Q354.wav,0.20799040794372559,what can you tell me about browsing photo files
/workspace/data/synthesized_audio/Q217.wav,0.18220043182373047,how do i set the sound style
/workspace/data/synthesized_audio/Q449.wav,0.18294477462768555,what is the copyright of the wifi alliance
/workspace/data/synthesized_audio/Q318.wav,0.1763770580291748,how can i cast a nap to the tv screen
/workspace/data/synthesized_audio/Q304.wav,0.19374513626098633,how can i set the time
/workspace/data/synthesized_audio/Q119.wav,0.30374860763549805,how can i set the signal quality for each hdm i connector
/workspace/data/synthesized_audio/Q122.wav,0.19699645042419434,ultra hd options
/workspace/data/synthesized_audio/Q319.wav,0.2030801773071289,how can i enable or disable the system sounds
/workspace/data/synthesized_audio/Q236.wav,0.1623547077178955,how do i turn on ambulite
/workspace/data/synthesized_audio/Q066.wav,0.21695852279663086,how to upload channel list to an installed t vs
/workspace/data/synthesized_audio/Q348.wav,0.19612908363342285,can you show me the control bar to play videos
/workspace/data/synthesized_audio/Q210.wav,0.3496434688568115,how do i set up a dts play fy compatible device
/workspace/data/synthesized_audio/Q127.wav,0.21080756187438965,what can you tell me about hdr ten plus or dolby
/workspace/data/synthesized_audio/Q049.wav,0.20048856735229492,how i can switch the tv to stand by
/workspace/data/synthesized_audio/Q215.wav,0.21979832649230957,how do i test my hearing and set up my hearing profile
/workspace/data/synthesized_audio/Q353.wav,0.20908212661743164,can you show me the control bar to play videos
/workspace/data/synthesized_audio/Q014.wav,0.21158909797668457,how to insert the antenna plug into the antenna socket
/workspace/data/synthesized_audio/Q388.wav,0.1363217830657959,how can i open help
/workspace/data/synthesized_audio/Q175.wav,0.24628543853759766,how do i set the back like contrast
/workspace/data/synthesized_audio/Q368.wav,0.3736133575439453,how do i start a game on a game console or computer for the first time
/workspace/data/synthesized_audio/Q320.wav,0.24284934997558594,how can i set a new code or reset the change code for child lock
/workspace/data/synthesized_audio/Q366.wav,0.29660773277282715,how do i install games from the play store
/workspace/data/synthesized_audio/Q340.wav,0.20379972457885742,how can i add a folder or a file to the favorite's menu
/workspace/data/synthesized_audio/Q229.wav,0.1994028091430664,how do i set up dolby atmo's notification
/workspace/data/synthesized_audio/Q064.wav,0.21287250518798828,how can i check the current version of the channel list
/workspace/data/synthesized_audio/Q111.wav,0.21720504760742188,what can you tell me about hdmi earc
/workspace/data/synthesized_audio/Q160.wav,0.3359231948852539,do you have any notes for a md graphics card users
/workspace/data/synthesized_audio/Q161.wav,0.38855671882629395,how do i connect my tv to the internet wirelessly
/workspace/data/synthesized_audio/Q081.wav,0.16503119468688965,what is audio language
/workspace/data/synthesized_audio/Q121.wav,0.2074272632598877,what is the maximum allowed in the setting standart to ultra hd
/workspace/data/synthesized_audio/Q219.wav,0.16437697410583496,how do i adjust the troble level
/workspace/data/synthesized_audio/Q044.wav,0.21715974807739258,how do i use a remote control that uses i r infrared
/workspace/data/synthesized_audio/Q084.wav,0.19732904434204102,how can i set the mixed volume in audio description
/workspace/data/synthesized_audio/Q246.wav,0.2789161205291748,how do i set the ambe sleep color
/workspace/data/synthesized_audio/Q209.wav,0.20712614059448242,how do i stream audio wirelessly to my speakers
/workspace/data/synthesized_audio/Q128.wav,0.2256767749786377,premium g sink games for supported tv models
/workspace/data/synthesized_audio/Q344.wav,0.32054924964904785,how could i view my photos or play music and videos from a connected us b flash drive or u s b hard drive
/workspace/data/synthesized_audio/Q440.wav,0.17201590538024902,what are the terms of use tv
/workspace/data/synthesized_audio/Q191.wav,0.19220662117004395,how do i set up textra enhancement
/workspace/data/synthesized_audio/Q258.wav,0.30931615829467773,how do i view the current configuration of philips wireless home speakers with ambelite network and speaker elli ds
/workspace/data/synthesized_audio/Q120.wav,0.26897311210632324,what is the maximum allowed in the setting optimal to ultra hd
/workspace/data/synthesized_audio/Q159.wav,0.212660551071167,do you have any notes for an videographics card users
/workspace/data/synthesized_audio/Q237.wav,0.1699848175048828,how do i follow video
/workspace/data/synthesized_audio/Q451.wav,0.1623215675354004,what are the copyrights of other trademarks
/workspace/data/synthesized_audio/Q416.wav,0.22921299934387207,what can i do if the wifi network not found or distorted
/workspace/data/synthesized_audio/Q431.wav,0.21602368354797363,what is the risk of injury or damage to the tv
/workspace/data/synthesized_audio/Q142.wav,0.23604273796081543,how can i connect a usb keyboard
/workspace/data/synthesized_audio/Q033.wav,0.17419934272766113,how do i open or close the tv guide
/workspace/data/synthesized_audio/Q254.wav,0.1683671474456787,how do i adjust ambulite's warm white
/workspace/data/synthesized_audio/Q129.wav,0.2453317642211914,how to konnennect home theatr system with hd m i r e a rc
/workspace/data/synthesized_audio/Q317.wav,0.18986797332763672,what can you tell me about apps with google cast
/workspace/data/synthesized_audio/Q054.wav,0.2097470760345459,how can i change channels without the remote control
/workspace/data/synthesized_audio/Q401.wav,0.23617053031921387,what can i do if there's no picture or if the picture is distorted
/workspace/data/synthesized_audio/Q425.wav,0.2409496307373047,how can i change the language back to language in basic mode
/workspace/data/synthesized_audio/Q241.wav,0.20900654792785645,how to follow app
/workspace/data/synthesized_audio/Q133.wav,0.19359922409057617,what can i do if sound with loud noise
/workspace/data/synthesized_audio/Q063.wav,0.18494725227355957,how can i copy a channellist
